PART NUMBER,GROUP,CUST PRICE,RET PRICE,CATEGORY
FDJB6075,PRICEGROUP3,43.2796,86.5592,3030
FDJB6075,PRICEGROUP4,47.6076,86.5592,3020
FDJB6075,PRICEGROUP5,49.7715,86.5592,3010
FDJB6075,PRICEGROUP6,43.2796,86.5592,3031
FDJB6075,PRICEGROUP7,47.6076,86.5592,3021
FDJB6076,PRICEGROUP1,34.6032,69.2064,3050
FDJB6076,PRICEGROUP2,27.6826,69.2064,3040
FDJB6076,PRICEGROUP3,34.6032,69.2064,3030
FDJB6076,PRICEGROUP4,38.0635,69.2064,3020
FDJB6076,PRICEGROUP5,39.7937,69.2064,3010
FDJB6076,PRICEGROUP6,34.6032,69.2064,3031
FDJB6076,PRICEGROUP7,38.0635,69.2064,3021
FDJB6077,PRICEGROUP1,72.4085,144.817,3050
FDJB6077,PRICEGROUP2,57.9268,144.817,3040
FDJB6077,PRICEGROUP3,72.4085,144.817,3030
FDJB6077,PRICEGROUP4,79.6494,144.817,3020
FDJB6077,PRICEGROUP5,83.2698,144.817,3010
FDJB6077,PRICEGROUP6,72.4085,144.817,3031
FDJB6077,PRICEGROUP7,79.6494,144.817,3021
FDJB6080,PRICEGROUP1,31.7196,63.4392,3050
FDJB6080,PRICEGROUP2,25.3757,63.4392,3040
FDJB6080,PRICEGROUP3,31.7196,63.4392,3030
FDJB6080,PRICEGROUP4,34.8916,63.4392,3020
FDJB6080,PRICEGROUP5,36.4775,63.4392,3010
FDJB6080,PRICEGROUP6,31.7196,63.4392,3031
FDJB6080,PRICEGROUP7,34.8916,63.4392,3021
FDJB6082,PRICEGROUP1,41.5334,83.0667,3050
FDJB6082,PRICEGROUP2,33.2267,83.0667,3040
FDJB6082,PRICEGROUP3,41.5334,83.0667,3030
FDJB6082,PRICEGROUP4,45.6867,83.0667,3020
FDJB6082,PRICEGROUP5,47.7634,83.0667,3010
FDJB6082,PRICEGROUP6,41.5334,83.0667,3031
FDJB6082,PRICEGROUP7,45.6867,83.0667,3021
FDJB6083,PRICEGROUP1,28.3746,56.7492,3050
FDJB6083,PRICEGROUP2,22.6997,56.7492,3040
FDJB6083,PRICEGROUP3,28.3746,56.7492,3030
FDJB6083,PRICEGROUP4,31.2121,56.7492,3020
FDJB6083,PRICEGROUP5,32.6308,56.7492,3010
FDJB6083,PRICEGROUP6,28.3746,56.7492,3031
FDJB6083,PRICEGROUP7,31.2121,56.7492,3021
FDJB6084,PRICEGROUP1,23.6455,47.291,3050
FDJB6084,PRICEGROUP2,18.9164,47.291,3040
FDJB6084,PRICEGROUP3,23.6455,47.291,3030
FDJB6084,PRICEGROUP4,26.0101,47.291,3020
FDJB6084,PRICEGROUP5,27.1923,47.291,3010
FDJB6084,PRICEGROUP6,23.6455,47.291,3031
FDJB6084,PRICEGROUP7,26.0101,47.291,3021
FDJB6085,PRICEGROUP1,77.7211,155.4421,3050
FDJB6085,PRICEGROUP2,62.1768,155.4421,3040
FDJB6085,PRICEGROUP3,77.7211,155.4421,3030
FDJB6085,PRICEGROUP4,85.4932,155.4421,3020
FDJB6085,PRICEGROUP5,89.3792,155.4421,3010
FDJB6085,PRICEGROUP6,77.7211,155.4421,3031
FDJB6085,PRICEGROUP7,85.4932,155.4421,3021
FDJB6086,PRICEGROUP1,90.1568,180.3136,3050
FDJB6086,PRICEGROUP2,72.1254,180.3136,3040
FDJB6086,PRICEGROUP3,90.1568,180.3136,3030
FDJB6086,PRICEGROUP4,99.1725,180.3136,3020
FDJB6086,PRICEGROUP5,103.6803,180.3136,3010
FDJB6086,PRICEGROUP6,90.1568,180.3136,3031
FDJB6086,PRICEGROUP7,99.1725,180.3136,3021
FDJB6094,PRICEGROUP1,109.1939,218.3877,3050
FDJB6094,PRICEGROUP2,87.3551,218.3877,3040
FDJB6094,PRICEGROUP3,109.1939,218.3877,3030
FDJB6094,PRICEGROUP4,120.1132,218.3877,3020
FDJB6094,PRICEGROUP5,125.5729,218.3877,3010
FDJB6094,PRICEGROUP6,109.1939,218.3877,3031
FDJB6094,PRICEGROUP7,120.1132,218.3877,3021
FDJB6096,PRICEGROUP1,105.8137,211.6274,3050
FDJB6096,PRICEGROUP2,84.651,211.6274,3040
FDJB6096,PRICEGROUP3,105.8137,211.6274,3030
FDJB6096,PRICEGROUP4,116.3951,211.6274,3020
FDJB6096,PRICEGROUP5,121.6858,211.6274,3010
FDJB6096,PRICEGROUP6,105.8137,211.6274,3031
FDJB6096,PRICEGROUP7,116.3951,211.6274,3021
FDJB6098,PRICEGROUP1,86.508,173.016,3050
FDJB6098,PRICEGROUP2,69.2064,173.016,3040
FDJB6098,PRICEGROUP3,86.508,173.016,3030
FDJB6098,PRICEGROUP4,95.1588,173.016,3020
FDJB6098,PRICEGROUP5,99.4842,173.016,3010
FDJB6098,PRICEGROUP6,86.508,173.016,3031
FDJB6098,PRICEGROUP7,95.1588,173.016,3021
FDJB6100,PRICEGROUP1,51.5756,103.1512,3050
FDJB6100,PRICEGROUP2,41.2605,103.1512,3040
FDJB6100,PRICEGROUP3,51.5756,103.1512,3030
FDJB6100,PRICEGROUP4,56.7332,103.1512,3020
FDJB6100,PRICEGROUP5,59.3119,103.1512,3010
FDJB6100,PRICEGROUP6,51.5756,103.1512,3031
FDJB6100,PRICEGROUP7,56.7332,103.1512,3021
FDJB9509,PRICEGROUP1,152.8399,305.6798,3050
FDJB9509,PRICEGROUP2,122.2719,305.6798,3040
FDJB9509,PRICEGROUP3,152.8399,305.6798,3030
FDJB9509,PRICEGROUP4,168.1239,305.6798,3020
FDJB9509,PRICEGROUP5,175.7659,305.6798,3010
FDJB9509,PRICEGROUP6,152.8399,305.6798,3031
FDJB9509,PRICEGROUP7,168.1239,305.6798,3021
FDJB9510,PRICEGROUP1,173.113,346.226,3050
FDJB9510,PRICEGROUP2,138.4904,346.226,3040
FDJB9510,PRICEGROUP3,173.113,346.226,3030
FDJB9510,PRICEGROUP4,190.4243,346.226,3020
FDJB9510,PRICEGROUP5,199.08,346.226,3010
FDJB9510,PRICEGROUP6,173.113,346.226,3031
FDJB9510,PRICEGROUP7,190.4243,346.226,3021
FDJB9511,PRICEGROUP1,118.6284,237.2568,3050
FDJB9511,PRICEGROUP2,94.9027,237.2568,3040
FDJB9511,PRICEGROUP3,118.6284,237.2568,3030
FDJB9511,PRICEGROUP4,130.4912,237.2568,3020
FDJB9511,PRICEGROUP5,136.4227,237.2568,3010
FDJB9511,PRICEGROUP6,118.6284,237.2568,3031
FDJB9511,PRICEGROUP7,130.4912,237.2568,3021
FDJB9512,PRICEGROUP1,167.2501,334.5002,3050
FDJB9512,PRICEGROUP2,133.8001,334.5002,3040
FDJB9512,PRICEGROUP3,167.2501,334.5002,3030
FDJB9512,PRICEGROUP4,183.9751,334.5002,3020
FDJB9512,PRICEGROUP5,192.3376,334.5002,3010
FDJB9512,PRICEGROUP6,167.2501,334.5002,3031
FDJB9512,PRICEGROUP7,183.9751,334.5002,3021
FDJB9513,PRICEGROUP1,151.6269,303.2538,3050
FDJB9513,PRICEGROUP2,121.3015,303.2538,3040
FDJB9513,PRICEGROUP3,151.6269,303.2538,3030
FDJB9513,PRICEGROUP4,166.7896,303.2538,3020
FDJB9513,PRICEGROUP5,174.3709,303.2538,3010
FDJB9513,PRICEGROUP6,151.6269,303.2538,3031
FDJB9513,PRICEGROUP7,166.7896,303.2538,3021
FDJB9514,PRICEGROUP1,28.6466,57.2931,3050
FDJB9514,PRICEGROUP2,22.9172,57.2931,3040
FDJB9514,PRICEGROUP3,28.6466,57.2931,3030
FDJB9514,PRICEGROUP4,31.5112,57.2931,3020
FDJB9514,PRICEGROUP5,32.9435,57.2931,3010
FDJB9514,PRICEGROUP6,28.6466,57.2931,3031
FDJB9514,PRICEGROUP7,31.5112,57.2931,3021
FDJB9517,PRICEGROUP1,19.4644,38.9288,3050
FDJB9517,PRICEGROUP2,15.5715,38.9288,3040
FDJB9517,PRICEGROUP3,19.4644,38.9288,3030
FDJB9517,PRICEGROUP4,21.4108,38.9288,3020
FDJB9517,PRICEGROUP5,22.3841,38.9288,3010
FDJB9517,PRICEGROUP6,19.4644,38.9288,3031
FDJB9517,PRICEGROUP7,21.4108,38.9288,3021
FDJB9518,PRICEGROUP1,14.9947,29.9894,3050
FDJB9518,PRICEGROUP2,11.9958,29.9894,3040
FDJB9518,PRICEGROUP3,14.9947,29.9894,3030
FDJB9518,PRICEGROUP4,16.4942,29.9894,3020
FDJB9518,PRICEGROUP5,17.2439,29.9894,3010
FDJB9518,PRICEGROUP6,14.9947,29.9894,3031
FDJB9518,PRICEGROUP7,16.4942,29.9894,3021
FDJB9519,PRICEGROUP1,9.5159,19.0318,3050
FDJB9519,PRICEGROUP2,7.6127,19.0318,3040
FDJB9519,PRICEGROUP3,9.5159,19.0318,3030
FDJB9519,PRICEGROUP4,10.4675,19.0318,3020
FDJB9519,PRICEGROUP5,10.9433,19.0318,3010
FDJB9519,PRICEGROUP6,9.5159,19.0318,3031
FDJB9519,PRICEGROUP7,10.4675,19.0318,3021
FDJB9520,PRICEGROUP1,183.9066,367.8132,3050
FDJB9520,PRICEGROUP2,147.1253,367.8132,3040
FDJB9520,PRICEGROUP3,183.9066,367.8132,3030
FDJB9520,PRICEGROUP4,202.2973,367.8132,3020
FDJB9520,PRICEGROUP5,211.4926,367.8132,3010
FDJB9520,PRICEGROUP6,183.9066,367.8132,3031
FDJB9520,PRICEGROUP7,202.2973,367.8132,3021
FDJB9521,PRICEGROUP1,133.0061,266.0121,3050
FDJB9521,PRICEGROUP2,106.4048,266.0121,3040
FDJB9521,PRICEGROUP3,133.0061,266.0121,3030
FDJB9521,PRICEGROUP4,146.3067,266.0121,3020
FDJB9521,PRICEGROUP5,152.957,266.0121,3010
FDJB9521,PRICEGROUP6,133.0061,266.0121,3031
FDJB9521,PRICEGROUP7,146.3067,266.0121,3021
FDJB9524,PRICEGROUP1,76.848,153.6959,3050
FDJB9524,PRICEGROUP2,61.4784,153.6959,3040
FDJB9524,PRICEGROUP3,76.848,153.6959,3030
FDJB9524,PRICEGROUP4,84.5327,153.6959,3020
FDJB9524,PRICEGROUP5,88.3751,153.6959,3010
FDJB9524,PRICEGROUP6,76.848,153.6959,3031
FDJB9524,PRICEGROUP7,84.5327,153.6959,3021
FDJB9525,PRICEGROUP1,118.8755,237.751,3050
FDJB9525,PRICEGROUP2,95.1004,237.751,3040
FDJB9525,PRICEGROUP3,118.8755,237.751,3030
FDJB9525,PRICEGROUP4,130.7631,237.751,3020
FDJB9525,PRICEGROUP5,136.7068,237.751,3010
FDJB9525,PRICEGROUP6,118.8755,237.751,3031
FDJB9525,PRICEGROUP7,130.7631,237.751,3021
FDJB9526,PRICEGROUP1,114.7482,229.4963,3050
FDJB9526,PRICEGROUP2,91.7985,229.4963,3040
FDJB9526,PRICEGROUP3,114.7482,229.4963,3030
FDJB9526,PRICEGROUP4,126.223,229.4963,3020
FDJB9526,PRICEGROUP5,131.9604,229.4963,3010
FDJB9526,PRICEGROUP6,114.7482,229.4963,3031
FDJB9526,PRICEGROUP7,126.223,229.4963,3021
FDJB9527,PRICEGROUP1,154.9964,309.9928,3050
FDJB9527,PRICEGROUP2,123.9971,309.9928,3040
FDJB9527,PRICEGROUP3,154.9964,309.9928,3030
FDJB9527,PRICEGROUP4,170.496,309.9928,3020
FDJB9527,PRICEGROUP5,178.2459,309.9928,3010
FDJB9527,PRICEGROUP6,154.9964,309.9928,3031
FDJB9527,PRICEGROUP7,170.496,309.9928,3021
FDJB9528,PRICEGROUP1,43.6012,87.2023,3050
FDJB9528,PRICEGROUP2,34.8809,87.2023,3040
FDJB9528,PRICEGROUP3,43.6012,87.2023,3030
FDJB9528,PRICEGROUP4,47.9613,87.2023,3020
FDJB9528,PRICEGROUP5,50.1413,87.2023,3010
FDJB9528,PRICEGROUP6,43.6012,87.2023,3031
FDJB9528,PRICEGROUP7,47.9613,87.2023,3021
FDJB9531,PRICEGROUP1,25.9524,51.9048,3050
FDJB9531,PRICEGROUP2,20.7619,51.9048,3040
FDJB9531,PRICEGROUP3,25.9524,51.9048,3030
FDJB9531,PRICEGROUP4,28.5476,51.9048,3020
FDJB9531,PRICEGROUP5,29.8453,51.9048,3010
FDJB9531,PRICEGROUP6,25.9524,51.9048,3031
FDJB9531,PRICEGROUP7,28.5476,51.9048,3021
FDJB9532,PRICEGROUP1,45.5609,91.1218,3050
FDJB9532,PRICEGROUP2,36.4487,91.1218,3040
FDJB9532,PRICEGROUP3,45.5609,91.1218,3030
FDJB9532,PRICEGROUP4,50.117,91.1218,3020
FDJB9532,PRICEGROUP5,52.395,91.1218,3010
FDJB9532,PRICEGROUP6,45.5609,91.1218,3031
FDJB9532,PRICEGROUP7,50.117,91.1218,3021
FDJB9533,PRICEGROUP1,12.1111,24.2222,3050
FDJB9533,PRICEGROUP2,9.6889,24.2222,3040
FDJB9533,PRICEGROUP3,12.1111,24.2222,3030
FDJB9533,PRICEGROUP4,13.3222,24.2222,3020
FDJB9533,PRICEGROUP5,13.9278,24.2222,3010
FDJB9533,PRICEGROUP6,12.1111,24.2222,3031
FDJB9533,PRICEGROUP7,13.3222,24.2222,3021
FDJB9534,PRICEGROUP1,17.3016,34.6032,3050
FDJB9534,PRICEGROUP2,13.8413,34.6032,3040
FDJB9534,PRICEGROUP3,17.3016,34.6032,3030
FDJB9534,PRICEGROUP4,19.0318,34.6032,3020
FDJB9534,PRICEGROUP5,19.8968,34.6032,3010
FDJB9534,PRICEGROUP6,17.3016,34.6032,3031
FDJB9534,PRICEGROUP7,19.0318,34.6032,3021
FDJB9535,PRICEGROUP1,22.4921,44.9842,3050
FDJB9535,PRICEGROUP2,17.9937,44.9842,3040
FDJB9535,PRICEGROUP3,22.4921,44.9842,3030
FDJB9535,PRICEGROUP4,24.7413,44.9842,3020
FDJB9535,PRICEGROUP5,25.8659,44.9842,3010
FDJB9535,PRICEGROUP6,22.4921,44.9842,3031
FDJB9535,PRICEGROUP7,24.7413,44.9842,3021
FDJB9536,PRICEGROUP1,45.3533,90.7066,3050
FDJB9536,PRICEGROUP2,36.2826,90.7066,3040
FDJB9536,PRICEGROUP3,45.3533,90.7066,3030
FDJB9536,PRICEGROUP4,49.8886,90.7066,3020
FDJB9536,PRICEGROUP5,52.1563,90.7066,3010
FDJB9536,PRICEGROUP6,45.3533,90.7066,3031
FDJB9536,PRICEGROUP7,49.8886,90.7066,3021
FDJB9538,PRICEGROUP1,14.9947,29.9894,3050
FDJB9538,PRICEGROUP2,11.9958,29.9894,3040
FDJB9538,PRICEGROUP3,14.9947,29.9894,3030
FDJB9538,PRICEGROUP4,16.4942,29.9894,3020
FDJB9538,PRICEGROUP5,17.2439,29.9894,3010
FDJB9538,PRICEGROUP6,14.9947,29.9894,3031
FDJB9538,PRICEGROUP7,16.4942,29.9894,3021
FDJB9539,PRICEGROUP1,34.6032,69.2064,3050
FDJB9539,PRICEGROUP2,27.6826,69.2064,3040
FDJB9539,PRICEGROUP3,34.6032,69.2064,3030
FDJB9539,PRICEGROUP4,38.0635,69.2064,3020
FDJB9539,PRICEGROUP5,39.7937,69.2064,3010
FDJB9539,PRICEGROUP6,34.6032,69.2064,3031
FDJB9539,PRICEGROUP7,38.0635,69.2064,3021
FDJB9540,PRICEGROUP1,14.1297,28.2593,3050
FDJB9540,PRICEGROUP2,11.3037,28.2593,3040
FDJB9540,PRICEGROUP3,14.1297,28.2593,3030
FDJB9540,PRICEGROUP4,15.5426,28.2593,3020
FDJB9540,PRICEGROUP5,16.2491,28.2593,3010
FDJB9540,PRICEGROUP6,14.1297,28.2593,3031
FDJB9540,PRICEGROUP7,15.5426,28.2593,3021
FDJB9541,PRICEGROUP1,14.1297,28.2593,3050
FDJB9541,PRICEGROUP2,11.3037,28.2593,3040
FDJB9541,PRICEGROUP3,14.1297,28.2593,3030
FDJB9541,PRICEGROUP4,15.5426,28.2593,3020
FDJB9541,PRICEGROUP5,16.2491,28.2593,3010
FDJB9541,PRICEGROUP6,14.1297,28.2593,3031
FDJB9541,PRICEGROUP7,15.5426,28.2593,3021
FDJB9542,PRICEGROUP1,23.0688,46.1376,3050
FDJB9542,PRICEGROUP2,18.455,46.1376,3040
FDJB9542,PRICEGROUP3,23.0688,46.1376,3030
FDJB9542,PRICEGROUP4,25.3757,46.1376,3020
FDJB9542,PRICEGROUP5,26.5291,46.1376,3010
FDJB9542,PRICEGROUP6,23.0688,46.1376,3031
FDJB9542,PRICEGROUP7,25.3757,46.1376,3021
FDJB9543,PRICEGROUP1,13.5529,27.1058,3050
FDJB9543,PRICEGROUP2,10.8423,27.1058,3040
FDJB9543,PRICEGROUP3,13.5529,27.1058,3030
FDJB9543,PRICEGROUP4,14.9082,27.1058,3020
FDJB9543,PRICEGROUP5,15.5858,27.1058,3010
FDJB9543,PRICEGROUP6,13.5529,27.1058,3031
FDJB9543,PRICEGROUP7,14.9082,27.1058,3021
FDJB9545,PRICEGROUP1,17.8783,35.7566,3050
FDJB9545,PRICEGROUP2,14.3026,35.7566,3040
FDJB9545,PRICEGROUP3,17.8783,35.7566,3030
FDJB9545,PRICEGROUP4,19.6661,35.7566,3020
FDJB9545,PRICEGROUP5,20.56,35.7566,3010
FDJB9545,PRICEGROUP6,17.8783,35.7566,3031
FDJB9545,PRICEGROUP7,19.6661,35.7566,3021
FDJB9548,PRICEGROUP1,35.1662,70.3324,3050
FDJB9548,PRICEGROUP2,28.133,70.3324,3040
FDJB9548,PRICEGROUP3,35.1662,70.3324,3030
FDJB9548,PRICEGROUP4,38.6828,70.3324,3020
FDJB9548,PRICEGROUP5,40.4411,70.3324,3010
FDJB9548,PRICEGROUP6,35.1662,70.3324,3031
FDJB9548,PRICEGROUP7,38.6828,70.3324,3021
FDJB9550,PRICEGROUP1,35.1662,70.3324,3050
FDJB9550,PRICEGROUP2,28.133,70.3324,3040
FDJB9550,PRICEGROUP3,35.1662,70.3324,3030
FDJB9550,PRICEGROUP4,38.6828,70.3324,3020
FDJB9550,PRICEGROUP5,40.4411,70.3324,3010
FDJB9550,PRICEGROUP6,35.1662,70.3324,3031
FDJB9550,PRICEGROUP7,38.6828,70.3324,3021
FDJB9552,PRICEGROUP1,17.7797,35.5593,3050
FDJB9552,PRICEGROUP2,14.2237,35.5593,3040
FDJB9552,PRICEGROUP3,17.7797,35.5593,3030
FDJB9552,PRICEGROUP4,19.5576,35.5593,3020
FDJB9552,PRICEGROUP5,20.4466,35.5593,3010
FDJB9552,PRICEGROUP6,17.7797,35.5593,3031
FDJB9552,PRICEGROUP7,19.5576,35.5593,3021
FDJB9553,PRICEGROUP1,19.5543,39.1085,3050
FDJB9553,PRICEGROUP2,15.6434,39.1085,3040
FDJB9553,PRICEGROUP3,19.5543,39.1085,3030
FDJB9553,PRICEGROUP4,21.5097,39.1085,3020
FDJB9553,PRICEGROUP5,22.4874,39.1085,3010
FDJB9553,PRICEGROUP6,19.5543,39.1085,3031
FDJB9553,PRICEGROUP7,21.5097,39.1085,3021
FDJB9554,PRICEGROUP1,20.4694,40.9387,3050
FDJB9554,PRICEGROUP2,16.3755,40.9387,3040
FDJB9554,PRICEGROUP3,20.4694,40.9387,3030
FDJB9554,PRICEGROUP4,22.5163,40.9387,3020
FDJB9554,PRICEGROUP5,23.5398,40.9387,3010
FDJB9554,PRICEGROUP6,20.4694,40.9387,3031
FDJB9554,PRICEGROUP7,22.5163,40.9387,3021
FDJB9555,PRICEGROUP1,20.4694,40.9387,3050
FDJB9555,PRICEGROUP2,16.3755,40.9387,3040
FDJB9555,PRICEGROUP3,20.4694,40.9387,3030
FDJB9555,PRICEGROUP4,22.5163,40.9387,3020
FDJB9555,PRICEGROUP5,23.5398,40.9387,3010
FDJB9555,PRICEGROUP6,20.4694,40.9387,3031
FDJB9555,PRICEGROUP7,22.5163,40.9387,3021
FDJB9556,PRICEGROUP1,13.2646,26.5291,3050
FDJB9556,PRICEGROUP2,10.6116,26.5291,3040
FDJB9556,PRICEGROUP3,13.2646,26.5291,3030
FDJB9556,PRICEGROUP4,14.591,26.5291,3020
FDJB9556,PRICEGROUP5,15.2542,26.5291,3010
FDJB9556,PRICEGROUP6,13.2646,26.5291,3031
FDJB9556,PRICEGROUP7,14.591,26.5291,3021
FDJB9557,PRICEGROUP1,11.5344,23.0688,3050
FDJB9557,PRICEGROUP2,9.2275,23.0688,3040
FDJB9557,PRICEGROUP3,11.5344,23.0688,3030
FDJB9557,PRICEGROUP4,12.6878,23.0688,3020
FDJB9557,PRICEGROUP5,13.2646,23.0688,3010
FDJB9557,PRICEGROUP6,11.5344,23.0688,3031
FDJB9557,PRICEGROUP7,12.6878,23.0688,3021
FDJB9558,PRICEGROUP1,11.2461,22.4921,3050
FDJB9558,PRICEGROUP2,8.9968,22.4921,3040
FDJB9558,PRICEGROUP3,11.2461,22.4921,3030
FDJB9558,PRICEGROUP4,12.3707,22.4921,3020
FDJB9558,PRICEGROUP5,12.933,22.4921,3010
FDJB9558,PRICEGROUP6,11.2461,22.4921,3031
FDJB9558,PRICEGROUP7,12.3707,22.4921,3021
FDJB9559,PRICEGROUP1,20.0987,40.1974,3050
FDJB9559,PRICEGROUP2,16.079,40.1974,3040
FDJB9559,PRICEGROUP3,20.0987,40.1974,3030
FDJB9559,PRICEGROUP4,22.1086,40.1974,3020
FDJB9559,PRICEGROUP5,23.1135,40.1974,3010
FDJB9559,PRICEGROUP6,20.0987,40.1974,3031
FDJB9559,PRICEGROUP7,22.1086,40.1974,3021
FDJB9560,PRICEGROUP1,18.4551,36.9101,3050
FDJB9560,PRICEGROUP2,14.764,36.9101,3040
FDJB9560,PRICEGROUP3,18.4551,36.9101,3030
FDJB9560,PRICEGROUP4,20.3006,36.9101,3020
FDJB9560,PRICEGROUP5,21.2233,36.9101,3010
FDJB9560,PRICEGROUP6,18.4551,36.9101,3031
FDJB9560,PRICEGROUP7,20.3006,36.9101,3021
FDJB9561,PRICEGROUP1,41.5334,83.0667,3050
FDJB9561,PRICEGROUP2,33.2267,83.0667,3040
FDJB9561,PRICEGROUP3,41.5334,83.0667,3030
FDJB9561,PRICEGROUP4,45.6867,83.0667,3020
FDJB9561,PRICEGROUP5,47.7634,83.0667,3010
FDJB9561,PRICEGROUP6,41.5334,83.0667,3031
FDJB9561,PRICEGROUP7,45.6867,83.0667,3021
FDJB9562,PRICEGROUP1,15.1982,30.3963,3050
FDJB9562,PRICEGROUP2,12.1585,30.3963,3040
FDJB9562,PRICEGROUP3,15.1982,30.3963,3030
FDJB9562,PRICEGROUP4,16.718,30.3963,3020
FDJB9562,PRICEGROUP5,17.4779,30.3963,3010
FDJB9562,PRICEGROUP6,15.1982,30.3963,3031
FDJB9562,PRICEGROUP7,16.718,30.3963,3021
FDJB9564,PRICEGROUP1,19.6085,39.217,3050
FDJB9564,PRICEGROUP2,15.6868,39.217,3040
FDJB9564,PRICEGROUP3,19.6085,39.217,3030
FDJB9564,PRICEGROUP4,21.5694,39.217,3020
FDJB9564,PRICEGROUP5,22.5498,39.217,3010
FDJB9564,PRICEGROUP6,19.6085,39.217,3031
FDJB9564,PRICEGROUP7,21.5694,39.217,3021
FDJB9566,PRICEGROUP1,49.0212,98.0424,3050
FDJB9566,PRICEGROUP2,39.217,98.0424,3040
FDJB9566,PRICEGROUP3,49.0212,98.0424,3030
FDJB9566,PRICEGROUP4,53.9233,98.0424,3020
FDJB9566,PRICEGROUP5,56.3744,98.0424,3010
FDJB9566,PRICEGROUP6,49.0212,98.0424,3031
FDJB9566,PRICEGROUP7,53.9233,98.0424,3021
FDJB9567,PRICEGROUP1,88.2356,176.4712,3050
FDJB9567,PRICEGROUP2,70.5885,176.4712,3040
FDJB9567,PRICEGROUP3,88.2356,176.4712,3030
FDJB9567,PRICEGROUP4,97.0592,176.4712,3020
FDJB9567,PRICEGROUP5,101.4709,176.4712,3010
FDJB9567,PRICEGROUP6,88.2356,176.4712,3031
FDJB9567,PRICEGROUP7,97.0592,176.4712,3021
FDJB9568,PRICEGROUP1,88.2356,176.4712,3050
FDJB9568,PRICEGROUP2,70.5885,176.4712,3040
FDJB9568,PRICEGROUP3,88.2356,176.4712,3030
FDJB9568,PRICEGROUP4,97.0592,176.4712,3020
FDJB9568,PRICEGROUP5,101.4709,176.4712,3010
FDJB9568,PRICEGROUP6,88.2356,176.4712,3031
FDJB9568,PRICEGROUP7,97.0592,176.4712,3021
FDJB9571,PRICEGROUP1,32.0438,64.0876,3050
FDJB9571,PRICEGROUP2,25.635,64.0876,3040
FDJB9571,PRICEGROUP3,32.0438,64.0876,3030
FDJB9571,PRICEGROUP4,35.2482,64.0876,3020
FDJB9571,PRICEGROUP5,36.8504,64.0876,3010
FDJB9571,PRICEGROUP6,32.0438,64.0876,3031
FDJB9571,PRICEGROUP7,35.2482,64.0876,3021
FDJB9573,PRICEGROUP1,20.7619,41.5238,3050
FDJB9573,PRICEGROUP2,16.6095,41.5238,3040
FDJB9573,PRICEGROUP3,20.7619,41.5238,3030
FDJB9573,PRICEGROUP4,22.8381,41.5238,3020
FDJB9573,PRICEGROUP5,23.8762,41.5238,3010
FDJB9573,PRICEGROUP6,20.7619,41.5238,3031
FDJB9573,PRICEGROUP7,22.8381,41.5238,3021
FDJB9574,PRICEGROUP1,11.5344,23.0688,3050
FDJB9574,PRICEGROUP2,9.2275,23.0688,3040
FDJB9574,PRICEGROUP3,11.5344,23.0688,3030
FDJB9574,PRICEGROUP4,12.6878,23.0688,3020
FDJB9574,PRICEGROUP5,13.2646,23.0688,3010
FDJB9574,PRICEGROUP6,11.5344,23.0688,3031
FDJB9574,PRICEGROUP7,12.6878,23.0688,3021
FDJB9575,PRICEGROUP1,46.1376,92.2752,3050
FDJB9575,PRICEGROUP2,36.9101,92.2752,3040
FDJB9575,PRICEGROUP3,46.1376,92.2752,3030
FDJB9575,PRICEGROUP4,50.7514,92.2752,3020
FDJB9575,PRICEGROUP5,53.0582,92.2752,3010
FDJB9575,PRICEGROUP6,46.1376,92.2752,3031
FDJB9575,PRICEGROUP7,50.7514,92.2752,3021
FDJB9576,PRICEGROUP1,59.9789,119.9578,3050
FDJB9576,PRICEGROUP2,47.9831,119.9578,3040
FDJB9576,PRICEGROUP3,59.9789,119.9578,3030
FDJB9576,PRICEGROUP4,65.9768,119.9578,3020
FDJB9576,PRICEGROUP5,68.9757,119.9578,3010
FDJB9576,PRICEGROUP6,59.9789,119.9578,3031
FDJB9576,PRICEGROUP7,65.9768,119.9578,3021
FDJB9577,PRICEGROUP1,41.4784,82.9568,3050
FDJB9577,PRICEGROUP2,33.1827,82.9568,3040
FDJB9577,PRICEGROUP3,41.4784,82.9568,3030
FDJB9577,PRICEGROUP4,45.6262,82.9568,3020
FDJB9577,PRICEGROUP5,47.7002,82.9568,3010
FDJB9577,PRICEGROUP6,41.4784,82.9568,3031
FDJB9577,PRICEGROUP7,45.6262,82.9568,3021
FDJB9578,PRICEGROUP1,38.9129,77.8257,3050
FDJB9578,PRICEGROUP2,31.1303,77.8257,3040
FDJB9578,PRICEGROUP3,38.9129,77.8257,3030
FDJB9578,PRICEGROUP4,42.8041,77.8257,3020
FDJB9578,PRICEGROUP5,44.7498,77.8257,3010
FDJB9578,PRICEGROUP6,38.9129,77.8257,3031
FDJB9578,PRICEGROUP7,42.8041,77.8257,3021
FDJB9579,PRICEGROUP1,40.3704,80.7408,3050
FDJB9579,PRICEGROUP2,32.2963,80.7408,3040
FDJB9579,PRICEGROUP3,40.3704,80.7408,3030
FDJB9579,PRICEGROUP4,44.4074,80.7408,3020
FDJB9579,PRICEGROUP5,46.426,80.7408,3010
FDJB9579,PRICEGROUP6,40.3704,80.7408,3031
FDJB9579,PRICEGROUP7,44.4074,80.7408,3021
FDJB9580,PRICEGROUP1,17.3016,34.6032,3050
